ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
,135.80840122514564,37647.62255756322,7.206417887291909,,397.0966316254854,13.320103692811564,67.84008650875535,4.5524589493924825,0
9.369786372564661,225.70118267917897,19845.26850254282,7.817443220630862,,397.07855441411834,20.678108110800846,60.048352060354205,4.262456326676562,1
6.004536239725761,176.97434059219563,1153.6966869325006,8.467763997424726,329.16770065319207,371.99988918215473,10.335643336245274,57.42585833181558,3.8866549641352997,1
9.943495288328197,219.34288818844038,27889.467450791446,6.6805706143011925,325.07535487441396,478.3488703632684,11.409188976023161,36.46088905861181,3.2279869387327147,0
7.016148858475494,197.1989333247179,30654.63634782956,4.112060139081542,294.4237323610691,490.4904570938557,13.608371280889404,57.25203495643651,4.5603627070613895,0
4.805067587632303,145.63227266523842,8108.49149308187,6.357053203520007,344.94698500809955,416.6833978301716,15.647776238460777,,3.247456775495353,0
7.283686019708155,201.7720118853843,23561.603918341458,7.189062427247334,427.49560004124885,311.9773689710068,7.822960146400329,80.15697250338857,3.9534013034773228,0
5.9971278646149395,268.581816913984,25970.69690831051,9.052036516970785,312.874685570788,454.4742128673914,11.535678827495687,58.77739127829276,3.927926454509858,0
8.416623242892072,212.57939475595543,21373.043504823483,6.222863609349114,315.8239403657496,455.99720052757226,16.23726973149942,87.42568345058092,3.80846578875852,1
,194.47881628118037,15080.15984203574,7.929818932871055,356.9611822428353,404.3750927797489,11.141709737308284,65.93556811988826,3.666330616071455,1
6.3705683411885,231.7272910563428,30922.40666042269,7.578338881423983,310.6338291962619,572.799632629953,18.81478730580531,,3.3287801779298967,0
,203.2967791358783,18477.02646089139,7.189362842334954,,295.4932368107292,12.77764528780957,39.66442596657015,2.7087895788513388,0
6.360832952393968,203.2594854910407,8991.131169334258,8.590242644532855,304.0179610852121,242.68913053730662,11.303074703558321,,5.064967691615474,1
3.2260318706599587,160.47736433940872,4043.129509191407,6.075870909130923,409.66639414585177,362.82392340643423,16.299908493283308,60.36479972527583,3.586455697879346,1
4.5615945106577005,204.058923087962,33069.93727558035,6.211205409563244,348.0605793647728,479.3065108452709,19.601213550388916,46.756436016685676,3.870072565808374,1
8.289059303269433,230.41537953178914,27421.351244165355,7.10119669951112,308.0986494492426,336.55663640259695,15.658271616442297,29.84491154617305,3.8653026405315267,0
8.329422252254822,168.8802764389512,22785.49220615042,6.1085685219519545,309.39638980798264,342.6079303647226,18.452021311428986,59.99731332604019,4.824571383038424,1
7.756477523238094,243.20742260259965,18153.51102754915,7.922659419866267,312.4984142428332,498.7515443899184,19.82966297750835,72.94886889856113,5.477891492783759,1
5.542507932424551,193.35470592610827,17375.530375170885,5.993156159101511,390.63929117602834,459.27312312051413,11.228647769439714,55.11135728933242,4.094680987279176,1
,167.1801384606128,12581.417896574341,7.477560648237312,281.2283332651548,452.36406271616727,17.38607531573723,,3.8475379186036043,0
7.074271962845996,229.17214268913764,18230.840978781533,6.961727025316924,306.11385600956726,485.04508527120396,9.237312614205258,57.511100063943154,3.0937035344156585,1
5.238200144183857,186.9402055289257,3423.956848113692,7.459583024347195,310.51601973214883,387.52590551648547,15.686427380212933,86.51484686976377,2.8440010094580437,1
9.47040329980977,221.34284950054322,15559.86433010559,6.393608595800398,,391.26050713461694,14.043937782395949,43.86155742601542,2.586299554877601,1
8.475006042015318,186.7769761713393,19287.61262224929,6.584240494647613,322.55063653056976,487.3363608084144,18.394165172069226,56.01727732776368,3.349240931571695,1
6.728666963610834,194.40291640073676,27361.865885392494,7.271694643435339,272.013343223807,313.1962503772635,18.160152507979824,85.99006022701262,2.339133258095771,1
7.1227484840013044,212.59825951851153,21663.992011058224,7.439277719734874,317.2193444454757,248.7153820140695,16.16598289026887,74.39577236287634,4.811487363917288,1
7.411328664636608,205.9346952535594,28984.42896863581,7.113360973681973,,386.8719730873968,15.267796347288128,69.29828802694352,4.300015070314871,1
3.8336415592053776,130.75691505874684,33844.07560864446,9.814472523290673,,497.1231792222892,15.962700319949658,55.9081415289651,3.773720398545872,0
6.6869879617922505,159.5035058256964,31292.728539603202,5.554635668388771,362.22624075635423,442.54433487211344,14.484461584256366,66.89356789861694,4.835319504993416,1
5.9956450456835,226.92900029992202,26139.788532428192,7.018558003974713,371.86189711897606,491.1762993632221,14.077442096932838,57.6979256724256,3.134498259625446,1
5.487424184267084,192.02534895691713,22118.10873278425,4.633666145055164,330.53322289720853,258.93309383159976,19.054933750155584,52.495132399275256,3.3304147768156476,0
6.633050534311332,179.14971476487565,13413.981693065118,7.70788873629447,343.3290325273572,447.3884520487046,19.453165303134764,48.924670049617845,2.461641241364639,1
9.938321577690742,151.70008637833425,28502.341210603132,5.357910472524634,244.26906058979318,474.735329265197,13.811108055605693,79.08666674930703,4.573995882115765,1
8.098940149414545,160.8682697564501,36743.072503326235,6.6802697957150095,316.3379231770569,312.7185523046045,15.066576493965565,65.42262878074293,3.3379337966787666,1
6.171825406245353,129.89326071805118,25013.87075609747,6.532138365976505,375.39971447261274,491.5614944679717,14.550278793997883,71.48883237472762,3.9822425783551427,1
7.990406622356292,193.0398899690936,38825.71105111485,7.563807980029851,316.2412567247143,412.8770427844018,8.945278157187884,68.85407214626672,4.752009592448249,1
9.304975144171744,176.69337235049517,8637.007687846823,6.246590350278615,303.24262136384493,670.115432223797,13.166398238104257,73.53406663393926,5.039263589289549,1
8.550167555831303,164.58859014440284,11893.727569123657,6.179416997643508,,245.92578091176583,19.57502090546922,62.27864997802828,3.947265845837355,0
7.174812288173077,194.1301017804777,29512.984284796185,9.388653213255719,,532.5418231954734,11.798241853644706,58.60678244193699,4.269705200291658,1
6.051370523448138,208.33735434243803,24331.537208043494,7.569615528949751,353.1469528750109,390.0341426387627,21.27913886021731,53.208764270451645,3.264996808085945,1
8.190175068645608,265.19434801106297,33534.080980022256,6.233539653804817,380.95367752750354,291.1917984389557,18.159738084740855,43.521979421472906,5.283031207545877,0
7.705641762820582,146.65927316476154,21878.425835272734,6.723682798538255,,379.30148529707736,15.60895887830795,,3.8404025629664944,1
8.503357219844094,234.49044870372117,14403.186749280745,9.719660824587777,,444.315872284894,16.136391276581953,60.48754127259842,4.032622262457134,0
8.089923164674332,228.36557932617558,20141.18270419813,6.748439492363267,314.314344893168,505.73805623424676,11.244045835131065,40.46282114183397,3.6526546036346836,1
,170.75343072929408,8574.643313077273,6.030942935419228,,561.0591537668424,13.402092830136235,44.034614071079034,4.90541421876273,1
6.228976013618697,203.0523981867887,12117.963681601537,6.0377060828003,313.48651865125845,536.807399429085,19.051031055165023,83.26182346283719,4.125683260004888,0
9.174656564358578,181.32301876177922,30541.033266823928,6.252380160036468,228.1579110053929,343.8678250866627,12.245907887335603,70.02722406493437,4.563528970382627,1
7.394183371460915,202.47544052416814,29667.18753889579,6.180693598565779,349.7691397069085,513.2299104289475,17.792346115500525,59.089281737667044,4.2460873491835285,0
10.379664787474173,245.99022772074164,25197.118481622023,5.098156399608196,356.2981539933827,453.513650234509,9.721996972963336,103.15407474507579,3.798080681091516,1
5.984191369237587,216.28233292891758,6922.701282031658,5.343763846823775,400.130647947657,368.98498384851916,10.314095654707714,,4.694985477813682,0
9.840182447032747,213.09304331191558,18871.403159864953,5.809673808509036,301.128230253021,404.76338583514996,20.573583243090706,82.18539045315228,4.239346631768798,0
7.39467814570561,182.22142955989136,11272.592726292141,8.054682209155894,,364.5205162636774,14.240819045944527,64.59647878062906,3.220436332539158,1
6.044245374253027,147.57421685728787,32330.604193165786,6.51764508610886,222.77504259135168,424.88780307530436,12.497565374048731,79.1020608307293,3.1984151206286837,1
6.310621523853628,189.5155652374314,16895.68161130698,6.792684531231417,321.62046162840545,362.9190499529892,18.790672137366563,68.16287114544167,4.086084848644675,1
6.570647779971031,236.04327613192555,12493.63519567223,9.126739079902737,371.10404997159515,338.80751900256655,18.4036693469292,36.107074892871736,4.67781716386235,0
7.754423854779047,146.15672087533238,22275.35975959877,9.1661112969027,308.44057514797754,460.6124079074036,17.327697611001458,67.94455036510185,5.248748027834995,0
7.911308425976444,161.67866157435026,16400.850834433728,6.674242589842379,,472.70400291034383,12.393637886745928,71.8292937280687,2.5837735030869737,1
6.1678169937376595,200.52168316737615,35024.40233869492,6.123235653120214,323.1518419015979,406.72841045259594,13.330302823646294,30.93367786987499,3.9900146822970024,1
7.041276198305037,163.994550674222,15570.84920820862,5.75420010439581,339.8684204152319,532.4235783841052,15.311491406528855,97.85470139371472,4.351925176496497,1
10.486209870192864,170.3118290588518,9744.859063010676,8.214585716139016,277.32027040231037,400.841999999465,16.578461822507354,71.43533887371545,4.200621925295915,1
9.826793640460131,182.44207863277754,3136.117133134121,6.7965625710347854,345.67666669716004,397.419761262954,12.596919369998641,77.2727616354085,4.757275141926293,1
7.773754634781711,151.4684997502279,21744.1363985328,6.5093380732899915,251.79657409720133,475.2707195531792,14.845139836154505,47.54173447665528,4.481316501663372,1
7.140425530287438,164.34087369640582,17086.7664615288,5.834409971282667,362.5129692966444,411.1873642248795,15.165065205639413,77.5741915083161,3.201309856807335,1
7.270849809482035,219.49870990396673,9484.639934479468,5.903927073762006,363.78581505967077,428.7433524598929,18.53920789360209,84.02818215573025,3.17846248282123,1
,153.38368156024592,32441.90547137364,7.625691942559326,390.0818507960182,218.18816280456716,16.777281893775243,70.50273393127036,4.213714787798345,1
5.453759821334535,143.83196421780974,27864.87578239363,5.041607539898125,291.5328956686423,423.24029083452314,9.292486555595186,66.24836818313403,4.74259423104957,1
6.670771305496881,175.65477867292554,21766.659553287376,8.691892536184943,340.4304829398791,274.21602433357276,13.572883678913373,51.94174413914363,4.081865691303102,1
4.426951322534633,220.43669692252374,33977.28017484934,6.276525462772429,357.133281889789,323.21277485187125,11.205727045354891,62.90177207026579,2.7392122057367434,1
7.7147647649423945,189.89521095306227,27823.583586378074,6.883575208082168,352.0993054596414,313.96923241778006,16.16036936222464,58.11536245928485,3.153206296053307,1
8.109041544127358,181.09457415155848,14798.820427622519,5.007574826137924,297.9393040239144,337.62842953139614,17.335637590171697,75.65488941301363,4.5093823675749585,1
6.311733524943995,197.82851726231317,12901.615246635489,7.100461817577064,234.70411013458465,377.5316310645213,14.616150312369909,52.64900753160043,3.6980568290846367,1
9.582638953631152,138.97113960757463,29186.618431251794,6.601252910548915,348.1510954969552,382.57166681161385,13.392499528621816,75.53604867392757,4.062006696498565,0
5.1310325958262775,212.63592189612308,25489.66140347092,7.040872653806783,327.4634633244031,475.57672200806087,14.508952014949104,52.825213595034164,4.801026070538371,1
,208.97734383255184,23502.535185794506,9.445300059411787,310.3085040395371,439.8633831383662,14.971522795211367,62.15513567369091,3.032276942856435,0
7.436878391510356,182.91193737173268,14591.514760697786,7.400762912348579,365.42261696509456,268.2451646629304,12.161270152817037,76.36759834366738,3.646890728396476,1
8.744886301153326,229.4447979478662,27344.920797619645,5.86443848904963,331.91943272964335,428.621872606533,10.2460662564534,55.012569070625815,3.562159205568324,0
9.757445029418012,159.2979282664241,15389.445158318147,5.996114541336422,279.1389409143577,447.61138902887257,7.49403976914178,76.92568039165761,4.247213978491736,1
6.350374022038386,233.45564769817736,21119.812880129513,8.060307273743755,,395.3352541564359,18.474372856055705,75.34744547112274,4.572852779052154,0
8.79510252515576,201.44975172477186,34701.72103368448,9.171935399769609,287.01834155818426,416.9691953464003,15.922972266431737,62.01601810476106,2.8153913836189504,0
7.018771533493876,185.30415084480566,16219.51874490223,7.565430472786659,432.89856924924027,437.2708643345901,15.47991144754921,85.19765219793668,3.96568163985031,0
6.805522593094097,195.71655486908992,8221.223590108624,8.208166136396535,363.7174139762954,483.6849394809076,18.46780831912426,67.65855065318972,4.648076701156045,0
8.48501930060381,192.84313450013624,12784.756269783507,8.083385602871994,341.59232320460495,294.6081994132618,10.1244008879181,84.23483420015097,2.5232665678605484,1
8.117193376677337,236.49290163421455,30732.668862728293,9.362121773104883,326.2556043959639,402.14429693714357,8.535061800919888,95.41826248451275,3.919773895677107,1
4.573536470395044,160.96879028875307,24247.717809297985,4.0396475270928685,,543.7937234450256,15.551807643678186,62.49574946887279,3.0216881361890824,1
9.427699156064175,171.29836741685986,20884.019683551156,8.174205924101155,,536.3845669366408,15.250728252717753,76.83537164156328,3.4695778152313643,0
9.274345253094449,230.44363909134313,17550.065331559133,8.67430294936763,,490.6627225028385,8.549374459983184,56.08415096827588,2.016073020204413,1
,176.7888113311547,26270.002324573674,5.004816544305794,357.6760434105434,465.2761709572977,15.470014715684961,49.689062854157356,5.056332612628921,0
7.709327618165481,225.97952758266274,14568.654676752656,5.7206442692698625,319.34811429892216,555.6175803658567,12.95526202755743,63.2374627434876,3.6924532806252603,1
7.865507996189555,252.24745512132637,24694.33993523241,5.775763257167518,414.14128769060824,576.8904754898507,11.608538522268605,44.3531274736537,3.340390346051987,1
,183.15897951415909,15602.03312554377,5.968511489723735,364.5255899838933,411.4577553660534,13.176367525585214,51.22950612530653,4.226048295456577,1
6.205014805385782,218.77319329779604,14142.90084405872,6.358887059521869,385.3709632641957,343.540469933438,6.198540430259863,75.96937945701488,3.1569980185039457,1
6.012118844978498,158.43659778954546,16424.236803616448,7.503312444626808,309.57374713241313,400.0449748895883,12.322551320572684,58.0891589300378,3.082949267472591,1
7.039369027123602,221.18563084046957,18722.303526984128,8.487765948844444,377.6079977825426,672.1649314230573,11.948784975007282,77.89611792963173,5.148056752454708,0
8.94463914062239,202.92706065924492,21585.92216552681,8.828480793274288,320.8330430401519,295.0546203809498,16.124009099358624,71.24448515712295,5.380757162094904,0
7.944324245805148,211.9234987174279,24078.700621337463,5.796239563354905,338.3376424072986,383.8610267432325,13.756258248148967,96.35167272346929,3.5081903356196644,1
6.4907232119830915,175.14359027147623,320.94,5.785369262049287,,307.7163010555455,16.394655971877096,74.88377728062042,4.80253667373462,0
8.307000949930869,141.75357729615138,14932.149548858451,9.198998507225632,290.5882571491491,431.9734153977503,5.841024768921585,84.42804837711931,4.247711546310708,1
2.55081723319818,212.91692788896373,18580.581243655157,8.141855417961459,,324.6885110447168,11.502584883289831,72.90249384940371,2.8672115924659276,1
8.906537463591645,128.52530434647554,35211.331839879844,7.250926450153014,351.9221778078456,413.100742334587,16.12035024070148,71.43834684744323,3.246057122797168,1
4.313855091742822,185.93551581506546,12544.011528218689,7.867871947376848,355.31858145276954,264.2833091672839,13.257658072802856,,5.179857843373609,0
6.50371890316902,227.31605976788862,23441.58354157235,7.072910024674724,315.10850629606864,471.8061021521414,17.078474364145155,77.22114299769999,2.857099874397142,1
,202.67959755550544,35123.36792304037,7.948843799215231,420.1930590554707,520.6799436277417,8.30676436992167,69.79882925765119,5.74917948369839,0
,260.4315061606891,10501.233537360242,6.58901461952093,280.1439213092064,390.85967646483124,16.69997687937216,69.72749249474283,3.5243375027888124,0
8.925714591931847,230.07558893688872,25468.689346257823,7.544711796413985,,410.9687928281418,12.164449189131515,75.10855026541614,5.203035626908722,0
6.336355089914093,174.86982099185505,14979.313265116783,4.733337240416196,,408.6834276122953,11.843187650693348,55.53717645513907,3.7316602401785874,1
7.6309411719518385,197.2680639295153,17589.173706374888,6.033300814175819,412.5148136653846,436.5112007716865,17.560365725329866,54.85072463787587,4.593924801370898,1
7.005396279582097,194.81245130033895,14971.956434721986,6.050322340671258,,418.8051339813733,18.125892740156033,,5.058125849294138,1
7.838494915284763,144.34802802117935,15596.747961143716,6.528463747533076,297.79299977160815,483.96921209544865,17.704855994048902,96.56621308125477,5.0541639777911875,1
7.202146806785806,165.44968362599445,45881.36720276844,5.656109057447998,395.57628151047516,521.5442227655054,21.02790477190976,51.37068182292352,3.5141948859814836,0
5.040042363540174,177.9321813785022,29418.760426171444,6.277001071199531,256.03303821521257,356.09676379818177,18.473119943947438,55.57567008312559,3.3012372820786817,0
8.664064242920952,129.4190698660968,31674.755562722698,4.7272257814109695,,396.89007121398134,11.647104907846089,84.88601921957707,3.906654632394115,0
6.294927032773513,197.93158523611402,26328.169328869895,7.986946752703942,313.55429147441,494.75888386209783,14.748822204129002,75.03235348904398,2.955625895593497,1
4.605034781130996,188.18051774780804,7929.514912922243,6.989628640119997,341.7323827247343,306.990707535869,13.087744922914863,,4.156626056976235,1
6.399296894064199,141.36524852487543,25477.30660983784,4.425771979713893,399.72996255053226,262.616306001241,20.99628743643141,80.90700895072247,3.3297786112235386,1
9.466208067108555,209.6605190103187,31422.148429880683,5.8009687413362565,326.1062858035845,440.18085531325505,17.937119550052728,,4.814513623363474,0
8.431852569960453,219.90789584543876,14530.99697392487,7.651830255548224,,462.00471694271715,13.65480674747846,71.73891338634122,3.5253123153498525,1
6.525643106291504,203.83489366507754,30478.624453869037,6.262025324710453,346.677771219386,363.51369880959066,17.185881430562436,70.48046899829514,2.611038003805584,1
6.524680250133699,185.71463839912906,28190.11135964018,6.018832492981807,,375.1234218059848,10.201423076503623,52.509605908028455,5.062713525412051,1
6.568600268564362,215.81661794960098,38253.8327757518,7.00214357032724,352.0561534342926,360.45125655690055,15.108366351606515,71.4981714612301,4.113027042598854,1
10.382029293861738,218.73564545247362,18350.730409963457,7.662884105581582,326.40781126665524,351.82510215618277,11.17547654948379,86.42615906370163,3.9927252145276575,0
7.68727736904817,206.47742937238337,12389.611269146531,4.850563117878126,252.8003331615102,477.93833222126375,8.690759815923283,60.99372419551442,4.823627932258043,1
,169.25674920570506,18843.128608999177,7.98920300032425,295.7723457312157,326.48211228085086,16.87681494622375,68.86857044462832,4.6498296717925625,0
,205.46463317000763,34601.99474352475,5.855536615060345,392.60762835177826,400.43044233895677,17.287436525070795,69.74455026105565,3.3757542356718684,1
7.459674762852156,235.67740379914176,5981.585045425589,7.091673810165318,341.52839541099075,348.72073094144963,15.793373825861673,61.794127573957326,3.6191703472995953,1
6.6681229881450825,176.7528365528463,3877.392752942913,7.064036177707415,320.4211338265857,304.2735449676637,13.67437909572488,77.35226202589472,3.1018949049537166,1
6.767803739954885,265.35024547067434,22797.958760981375,6.287235533181157,380.09454127365,492.217800083034,10.088352852458385,55.39653808629431,2.8277273970026444,1
6.966153997531638,179.08725489056056,18133.214805059317,5.502617601113471,286.97056908727814,379.87772554393456,10.435941857925911,87.96220449250022,4.421302177234004,1
,197.43554259862367,22081.852572263513,6.668615254014224,324.4460803016072,437.11972729960553,11.07168326706458,76.53200598720974,4.275903761832512,1
8.236930974382798,174.25867360331168,30303.12243790567,9.688021888338808,339.4859531423086,300.0073073944824,13.506541404390502,51.24308404111257,4.563446784987563,0
,203.71114508505818,17168.847008702614,4.968553451867463,315.49814381353644,361.9264533474016,17.842151608232268,93.87379670145958,4.969652244366835,1
,139.08575074615214,5590.507261076687,9.793854570185704,,482.99702251777035,17.78993793867034,69.11988164321262,4.574090340042025,1
6.951660637627354,178.41614565490622,39941.269648016714,6.7096405496990785,326.00571736051046,630.993279061418,8.823241245281377,54.702709171136874,4.643498391518102,1
7.205029952602584,160.46105493253913,13269.823955612972,7.17588683900005,275.81921096070903,262.17221767597505,11.985397655466905,,2.349190218625733,1
3.9028609115939488,200.81992487869854,12727.848863038382,5.402996918012131,341.29681386743044,405.63646798470853,11.896267025217213,74.40378518466905,3.730551511298505,1
8.536961002776945,229.06742970673287,31692.136200727546,5.9013943216495806,278.759668795537,455.2105179419577,5.900459844660876,37.72969198549327,4.72236966584259,1
7.630916676677808,217.61068343232645,18642.670227908977,6.3254027529399295,,372.0967856152011,16.153860334404193,57.89481606699445,3.058797185759931,1
,118.38984021495962,21458.25164514312,5.467801946012899,390.6967058362975,490.5483669888651,13.465210981505694,70.91579491624458,4.041503678613456,1
2.4749539486720336,263.5132501882687,26247.468998131582,6.789909627354023,322.1400191688258,351.8406655572335,13.905498203751469,31.458211155741786,4.375182263678535,0
10.400515780601356,206.07880444761415,31515.564290437214,6.476914890945301,285.25716875660174,434.32396789870893,18.734833203223364,67.77643398156805,4.31542572519402,1
6.858052491233273,170.83870826059015,19090.11656958711,10.04423420504846,328.5201647770497,379.69614867844257,14.572302833971222,68.9561062503711,4.257661120207474,1
8.84201067861265,201.53636597642213,35341.89556049995,5.277760786624872,,520.4444201244047,12.85428216096248,47.2511013431592,4.437151920855549,1
,202.16312136388854,3286.1795203794463,7.282251016462768,358.40456288899543,367.22622086466237,16.173576925526362,70.77903425968621,4.110980238044011,1
8.054310509049486,174.4440141866326,28676.337572329645,7.511597125404883,327.6503060776034,393.4515597841238,17.78486581216511,66.52076491704305,2.8289159982350096,0
5.4050692545538865,202.87750002220744,14652.633840593111,5.428893533130097,,498.32058801052005,15.261307643622935,47.124861366780465,4.365425317614725,0
6.0882073524936695,176.3963111830443,34046.947098669334,8.205187442815484,,338.80391557211476,16.56121757169087,81.27848964824052,4.192102317231921,0
10.123309852648191,183.07457768035206,23259.616955739155,6.4906433196470275,,427.4463795876319,13.798171079351052,79.9564743993431,2.8391962083327464,1
,173.80514201637283,16113.672492902322,3.1820243504987538,363.4205275954454,274.59277434324883,14.009050859549516,61.7120539347288,5.0461934646475255,1
7.42571826835576,149.2637679933602,27826.258523036697,8.162562387125213,317.4921479324749,333.9632178735982,14.654098551089122,63.1869541875203,4.386393405803472,1
,201.16510314068182,29846.07454567109,5.355233403118265,,452.7738497174947,11.787169654067888,78.15095051029269,2.8933283096375826,1
7.868134201876441,215.6146454726572,27642.58354887457,5.464515585100224,318.80939558717006,341.8218272792817,12.39971605643662,63.15327034445097,3.332564372101723,1
7.319166059178286,213.29937263899112,12985.126444040736,8.20688529096999,,377.87761565000113,18.840781614419146,35.1579053155839,3.53003940743798,1
7.660287993921298,223.3291423066465,17769.951970321097,6.57148485777885,393.13437442131067,461.7412430135143,20.926334677304283,74.27863349873083,3.5294845177354945,1
,207.03430610528886,21978.3770426021,8.570079997871371,366.86000874185714,375.0801760725051,19.550175095466376,53.24146419045094,4.198579147278385,0
,178.8539856186282,21652.30184756226,9.032062430677204,371.96661402523944,488.392096357346,9.900018149096107,60.09233937952334,3.2084456341745557,1
7.399747484276799,223.9781478624975,28588.285683564434,6.101013032690769,,439.31986648462373,9.580271560523741,89.98834578945488,4.8499466627551095,1
8.750540489652103,151.73482328999717,4346.287499679533,8.37335474360895,356.61302030310367,457.10190910573834,10.338751780261516,64.23222829053765,4.785726692067033,1
8.837786233403195,166.75592494298965,24945.660180746214,5.926371933799246,,522.1848396900482,14.724822432621082,66.42807126243927,4.45306750148768,1
8.967378185841005,164.66710165160373,19471.368194927512,10.64832314906884,404.2342403342314,447.73809992046876,4.983121599296133,74.64641651700101,4.004508584807204,0
8.095581053026404,231.88224322450054,14661.638650194167,6.025127932840681,408.51869644184876,546.2596380157323,12.331066814489452,74.57630321188185,4.701209061818199,0
,227.3688863449257,15503.542715052823,8.741218156716807,324.0927068307603,495.53821771511684,18.937498647123284,51.52738012382747,3.754760776212873,0
9.677156136358743,212.39259619403944,20132.90147103772,8.453188240892889,318.42569235174574,379.5845746207792,17.531872529712683,65.42437001865383,3.404898688121097,1
5.257310825100286,231.6150539681639,320.94,7.619418758932116,359.1460906637548,526.4022274232191,12.59489670660169,66.98494790183989,4.898285523583398,0
7.561190389730063,167.45918211429384,15864.78330824434,6.060541804961641,356.59466763330073,443.215651809376,12.84559348972519,70.80139518745443,4.217683350474828,1
5.8807013984692205,207.83180754102904,14334.446403051252,6.880791962732574,325.41539383224995,389.9919859460581,16.157570049530854,71.07961100403091,3.436435040346515,0
6.978020028917142,192.25426479476155,26685.836865770085,3.717330781547608,282.0039373455614,444.3891318958337,17.375739579858298,108.26479908161926,3.6441609537075683,1
,224.215483575736,14950.772897538725,7.4745836606439555,346.44214332085573,511.78825394722105,12.515315643781394,47.374588911898385,3.395586172663091,1
7.590957972565934,192.58142723368374,20127.849585239048,7.672392223024849,356.6205014112311,458.66674451665637,13.50424846810866,82.25788241480294,5.547296389886312,0
,183.71307782907652,35537.65056901206,7.330929082116967,363.84351195176697,569.175788726804,12.40650779859872,85.5470205383789,3.9731967812114095,0
9.64580091780325,214.15507209028536,30733.13090610793,2.4221762493577588,348.24770663091124,509.70339968938276,9.873233349048043,74.37324469808267,4.093061622777862,0
7.801119539407228,225.17844221724775,29925.71992940216,5.120294416758099,322.5504105548497,464.1717938995628,13.552648194047794,55.87789691095365,4.532550857332314,1
6.691790949887869,174.39480999343715,17630.923602872317,5.938016247099113,374.95156447635003,338.96317755285963,13.300479841908992,93.3343287297302,3.0220184335665357,1
8.612898597578488,194.36183192593387,26775.706553210868,7.580821114438693,336.5074447691803,407.36401821770204,10.107267976077548,30.933717248503605,4.8253068677032545,0
8.971258077390178,161.56847196586244,19963.14076387663,7.5771554709159155,,427.6818957746638,16.418527903580884,55.344744839015576,3.495880017985475,1
5.128103573932182,114.23375374483216,20294.632955654524,6.851046408685537,326.2973369156662,478.19175792841827,15.879791446251694,85.35781795106509,5.397412703169817,0
8.029866111061274,202.96111268088342,25606.444614615684,8.123687947834252,,473.3992563956186,16.582832209797203,60.411594256623665,3.7261261905886176,0
,216.3908081136523,16779.309930379866,5.4985370470214185,326.2315436425249,435.59225595384186,11.737687123412941,92.23079601126702,4.779359211515285,1
6.606874029657613,204.98675668277153,35105.59223152754,8.084171308996515,,431.61668016078295,7.714364505440516,41.93899923110349,2.022497468647112,0
,132.2684107202364,20609.977661825716,7.870092525647028,,480.11732626004795,15.826866039127097,48.40619135592124,3.0533962006529434,1
,184.83407073908552,27436.227910487512,7.716536477883899,,352.49906124458454,12.081786914575648,,3.740986415981852,0
7.279666561019752,123.43072564952045,34777.624694401165,6.832376118884664,322.8875790614695,558.9215885117734,11.331888478956728,73.15352031054104,2.3859892614625853,1
6.804815799388647,241.4057724196696,31060.218338126644,10.012575243233394,,256.43797234108825,10.119154322930203,62.80771396685123,4.438689870096296,1
7.104770685654533,160.66052533995733,9659.884223720948,7.899249187814008,366.61529810258503,539.5161943491433,13.36868243203152,58.465340093540036,4.214107337840274,0
5.336922611836629,237.6476706790414,25915.19079810682,5.590029336059377,,418.2381055926784,19.500953353237065,89.38201425517413,3.197154433109296,1
4.790319096675072,227.47019388433472,29473.682560685796,7.512322651662855,339.7761866420926,502.9185005894302,12.606962084313245,90.88753970179647,3.957552268705691,1
9.615263050527705,166.7585892086143,29834.453340228076,8.308923735777265,,451.29558389952894,10.672751923807448,59.69533539085176,4.599052239340038,0
5.733331456173859,159.12403080231655,12252.086316427469,6.190788413699591,,449.856501089811,16.437899557409395,38.73595687740607,2.3296213768414207,1
5.5036861643644714,207.8901727147828,16252.830531747004,8.841050150151137,411.05842708421346,466.6848467524634,14.852008646042949,31.491911643748203,2.976678567336968,1
,168.60862565742062,30734.943509176912,7.723613255031297,320.4200324224133,487.27776764407423,7.265112472952032,70.27171405714617,3.7086311266057916,0
6.064050821173692,199.73969503416185,15334.540866443274,3.4188842264887516,368.61759732907774,395.3138925952193,16.47236631838338,77.01336196750015,3.9885044287733313,0
,180.49462881426854,19386.184148414995,7.593481724193924,384.6739160475818,505.52246572913043,21.325228313740297,67.41930417066088,3.924283091150796,1
,137.80551133236997,35832.26734692468,6.4784739360279096,,334.2430842023627,5.672226080209931,65.25270682743333,4.663649932639855,0
8.68560917205479,123.03221153118778,21594.958927053445,7.968744106975943,,421.4591830637826,10.18981306048677,53.382500494249754,4.3422247716112095,1
5.985840951167419,203.82337809050236,15641.320098214299,8.611859447597867,304.84921693481147,489.4530892796854,4.851375336563182,76.99757306552591,4.513375175645427,0
10.661372930497452,177.90598130064905,14318.640773132636,7.4283560344840724,330.4134011212773,502.30732078455617,14.030742367347836,93.55303943058436,2.8858969284125955,1
8.641007124316635,178.18440681986334,24931.56273182079,9.75109852963262,352.77523079961145,459.13095471648643,17.55817844318358,30.53091918071071,4.082962606743517,0
